res/rcll-2-robots/68/cope__eps_20__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-2-robots/68/cope__eps_300__disp_false.log,;;;; Solution Found,,12.73,12746,4437,12746,141.363,4.68938,14.790
res/rcll-2-robots/68/cope__eps_300__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,25.67,18802,8739,18802,117.852,11.1759,29.130
res/rcll-2-robots/68/cope__eps_300__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,20.03,9756,5396,9756,147.592,7.56464,17.987
res/rcll-2-robots/68/cope__eps_300__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,20.47,9756,5396,9756,147.592,7.66113,17.987
res/rcll-2-robots/68/cope__eps_500__disp_false.log,;;;; Solution Found,,7.42,8762,3050,8763,156.8,3.2713,6.100
res/rcll-2-robots/68/cope__eps_500__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,29.77,11378,5543,11391,0,,
res/rcll-2-robots/68/cope__eps_500__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,20.99,8295,4474,8295,116.698,11.2195,8.948
res/rcll-2-robots/68/cope__eps_500__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,52.65,14184,6919,14184,132.775,32.2809,13.838
res/rcll-2-robots/68/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,21.85,26530,5861,24604,0,,
res/rcll-2-robots/68/cope__eps_50__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-2-robots/68/cope__eps_50__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-2-robots/68/cope__eps_50__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-2-robots/69/cope__eps_1000__disp_false.log,,;;;; Problem Unsolvable,252.17,52990,15019,52950,0,,
res/rcll-2-robots/69/cope__eps_1000__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,112.72,18938,5427,18939,0,,
res/rcll-2-robots/69/cope__eps_1000__disp_true__dispThreshold_0.1.log,,,,,,,45,,
res/rcll-2-robots/69/cope__eps_1000__disp_true__dispThreshold_0.25.log,,,,,,,61,,
res/rcll-2-robots/69/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,6.17,7190,1560,7067,0,,
res/rcll-2-robots/69/cope__eps_100__disp_true__dispThreshold_0.025.log,,,,,,,34,,
res/rcll-2-robots/69/cope__eps_100__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,5.26,5981,1737,5982,0,,
res/rcll-2-robots/69/cope__eps_100__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-2-robots/69/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.79,1036,169,994,0,,
res/rcll-2-robots/69/cope__eps_10__disp_true__dispThreshold_0.025.log,,,,,,,27,,
res/rcll-2-robots/69/cope__eps_10__disp_true__dispThreshold_0.1.log,,,,,,,27,,
res/rcll-2-robots/69/cope__eps_10__disp_true__dispThreshold_0.25.log,,,,,,,27,,
res/rcll-2-robots/69/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,17.69,15019,3268,14480,0,,
res/rcll-2-robots/69/cope__eps_200__disp_true__dispThreshold_0.025.log,,,,,,,12,,
res/rcll-2-robots/69/cope__eps_200__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,8.27,5956,1513,5957,0,,
res/rcll-2-robots/69/cope__eps_200__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,7.36,10158,2614,10160,0,,
res/rcll-2-robots/69/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,0.70,1712,319,1671,0,,
res/rcll-2-robots/69/cope__eps_20__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,2.96,3373,728,3374,0,,
res/rcll-2-robots/69/cope__eps_20__disp_true__dispThreshold_0.1.log,,,,,,,52,,
res/rcll-2-robots/69/cope__eps_20__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,4.12,4632,1102,4633,0,,
res/rcll-2-robots/69/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,11.79,18479,4613,18251,0,,
res/rcll-2-robots/69/cope__eps_300__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,36.11,10444,2814,10445,0,,
res/rcll-2-robots/69/cope__eps_300__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,74.77,24777,8869,24791,145.74,24.6125,29.564
res/rcll-2-robots/69/cope__eps_300__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,40.25,21329,5509,21330,0,,
res/rcll-2-robots/69/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,53.74,28028,7519,27989,0,,
res/rcll-2-robots/69/cope__eps_500__disp_true__dispThreshold_0.025.log,,,,,,,8,,
res/rcll-2-robots/69/cope__eps_500__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,62.79,16768,4414,16769,0,,
res/rcll-2-robots/69/cope__eps_500__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,37.18,15201,5005,15202,0,,
res/rcll-2-robots/69/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,2.54,3399,769,3359,0,,
res/rcll-2-robots/69/cope__eps_50__disp_true__dispThreshold_0.025.log,,,,,,,73,,
res/rcll-2-robots/69/cope__eps_50__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,7.67,7101,2221,7110,0,,
res/rcll-2-robots/69/cope__eps_50__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,9.52,8590,2439,8600,0,,
res/rcll-2-robots/6/cope__eps_1000__disp_false.log,,;;;; Problem Unsolvable,393.65,66216,15180,65854,0,,
res/rcll-2-robots/6/cope__eps_1000__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-2-robots/6/cope__eps_1000__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-2-robots/6/cope__eps_1000__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-2-robots/6/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,7.90,8238,1546,8144,0,,
res/rcll-2-robots/6/cope__eps_100__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,2.19,2948,827,2961,0,,
res/rcll-2-robots/6/cope__eps_100__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,2.52,3133,845,3147,0,,
res/rcll-2-robots/6/cope__eps_100__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,3.41,4056,1512,4101,0,,
res/rcll-2-robots/6/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.68,885,166,847,0,,
res/rcll-2-robots/6/cope__eps_10__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.67,885,166,847,0,,
res/rcll-2-robots/6/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,0.70,885,166,847,0,,
res/rcll-2-robots/6/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.66,885,166,847,0,,
res/rcll-2-robots/6/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,12.38,14888,3464,13959,0,,
res/rcll-2-robots/6/cope__eps_200__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-2-robots/6/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-2-robots/6/cope__eps_200__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-2-robots/6/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,1.30,1676,316,1641,0,,
res/rcll-2-robots/6/cope__eps_20__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,1.17,1510,353,1511,0,,
res/rcll-2-robots/6/cope__eps_20__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,1.49,2056,525,2063,0,,
res/rcll-2-robots/6/cope__eps_20__disp_true__dispThreshold_0.25.log,,,,,,,22,,
res/rcll-2-robots/6/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,36.18,25217,4867,24481,0,,
res/rcll-2-robots/6/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-2-robots/6/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-2-robots/6/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-2-robots/6/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,56.82,31870,8393,30085,0,,
res/rcll-2-robots/6/cope__eps_500__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,11.02,9370,2131,9371,0,,
res/rcll-2-robots/6/cope__eps_500__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,39.84,21240,6667,21241,128.344,11.7398,13.334
res/rcll-2-robots/6/cope__eps_500__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,41.25,21240,6667,21241,128.344,12.2639,13.334
res/rcll-2-robots/6/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,3.21,3988,766,3952,0,,
res/rcll-2-robots/6/cope__eps_50__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,1.34,1921,737,1922,0,,
res/rcll-2-robots/6/cope__eps_50__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,1.50,1923,737,1924,0,,
res/rcll-2-robots/6/cope__eps_50__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.73,1923,737,1924,0,,
res/rcll-2-robots/70/cope__eps_1000__disp_false.log,,;;;; Problem Unsolvable,23.69,18628,7069,18569,0,,
res/rcll-2-robots/70/cope__eps_1000__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,8.76,7863,3387,7876,0,,
res/rcll-2-robots/70/cope__eps_1000__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,3.66,6912,2387,6925,0,,
res/rcll-2-robots/70/cope__eps_1000__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-2-robots/70/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,1.44,2310,723,2265,0,,
res/rcll-2-robots/70/cope__eps_100__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.65,1710,657,1711,0,,
res/rcll-2-robots/70/cope__eps_100__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,1.18,1710,657,1711,0,,
res/rcll-2-robots/70/cope__eps_100__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.52,1710,657,1711,0,,
res/rcll-2-robots/70/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.28,397,90,357,0,,
res/rcll-2-robots/70/cope__eps_10__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.28,397,90,357,0,,
res/rcll-2-robots/70/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,0.17,397,90,357,0,,
res/rcll-2-robots/70/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.28,397,90,357,0,,
res/rcll-2-robots/70/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,3.36,4822,1462,4712,0,,
res/rcll-2-robots/70/cope__eps_200__disp_true__dispThreshold_0.025.log,,,,,,,2,,
res/rcll-2-robots/70/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,2,,
res/rcll-2-robots/70/cope__eps_200__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-2-robots/70/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,0.22,639,160,599,0,,
res/rcll-2-robots/70/cope__eps_20__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.41,639,160,599,0,,
res/rcll-2-robots/70/cope__eps_20__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,0.42,639,160,599,0,,
res/rcll-2-robots/70/cope__eps_20__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.40,639,160,599,0,,
res/rcll-2-robots/70/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,4.91,6525,2150,6446,0,,
res/rcll-2-robots/70/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,17,,
res/rcll-2-robots/70/cope__eps_300__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,5.04,6059,2236,6060,0,,
res/rcll-2-robots/70/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,15,,
res/rcll-2-robots/70/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,22.88,18714,4106,17540,0,,
res/rcll-2-robots/70/cope__eps_500__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-2-robots/70/cope__eps_500__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-2-robots/70/cope__eps_500__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-2-robots/70/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,0.75,1228,371,1187,0,,
res/rcll-2-robots/70/cope__eps_50__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.69,2155,742,2156,0,,
res/rcll-2-robots/70/cope__eps_50__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,1.56,2155,742,2156,0,,
res/rcll-2-robots/70/cope__eps_50__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.86,2155,742,2156,0,,
res/rcll-2-robots/71/cope__eps_1000__disp_false.log,,;;;; Problem Unsolvable,194.42,47199,15020,47157,0,,
res/rcll-2-robots/71/cope__eps_1000__disp_true__dispThreshold_0.025.log,,,,,,,30,,
res/rcll-2-robots/71/cope__eps_1000__disp_true__dispThreshold_0.1.log,,,,,,,33,,
res/rcll-2-robots/71/cope__eps_1000__disp_true__dispThreshold_0.25.log,,,,,,,34,,
res/rcll-2-robots/71/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,3.60,7675,1588,7498,0,,
res/rcll-2-robots/71/cope__eps_100__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,4.76,4812,1366,4813,0,,
res/rcll-2-robots/71/cope__eps_100__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,7.96,7877,2043,7878,0,,
res/rcll-2-robots/71/cope__eps_100__disp_true__dispThreshold_0.25.log,,,,,,,17,,
res/rcll-2-robots/71/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.75,987,169,940,0,,
res/rcll-2-robots/71/cope__eps_10__disp_true__dispThreshold_0.025.log,,,,,,,27,,
res/rcll-2-robots/71/cope__eps_10__disp_true__dispThreshold_0.1.log,,,,,,,27,,
res/rcll-2-robots/71/cope__eps_10__disp_true__dispThreshold_0.25.log,,,,,,,27,,
res/rcll-2-robots/71/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,19.26,17895,3553,16783,0,,
res/rcll-2-robots/71/cope__eps_200__disp_true__dispThreshold_0.025.log,,,,,,,16,,
res/rcll-2-robots/71/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,20,,
res/rcll-2-robots/71/cope__eps_200__disp_true__dispThreshold_0.25.log,,,,,,,18,,
res/rcll-2-robots/71/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,1.37,1844,319,1796,0,,
res/rcll-2-robots/71/cope__eps_20__disp_true__dispThreshold_0.025.log,,,,,,,24,,
res/rcll-2-robots/71/cope__eps_20__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,5.58,5819,1133,5820,0,,
res/rcll-2-robots/71/cope__eps_20__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,5.68,5819,1133,5820,0,,
res/rcll-2-robots/71/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,21.87,17220,4531,17155,0,,
res/rcll-2-robots/71/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,24,,
res/rcll-2-robots/71/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,28,,
res/rcll-2-robots/71/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,14,,
res/rcll-2-robots/71/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,20.87,26949,7519,26910,0,,
res/rcll-2-robots/71/cope__eps_500__disp_true__dispThreshold_0.025.log,,,,,,,24,,
res/rcll-2-robots/71/cope__eps_500__disp_true__dispThreshold_0.1.log,,,,,,,16,,
res/rcll-2-robots/71/cope__eps_500__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,117.18,31492,12197,31504,142.924,38.5535,24.394
res/rcll-2-robots/71/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,3.09,3735,769,3696,0,,
res/rcll-2-robots/71/cope__eps_50__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,2.15,2603,782,2604,0,,
res/rcll-2-robots/71/cope__eps_50__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,5.70,5998,1542,5999,0,,
res/rcll-2-robots/71/cope__eps_50__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,4.13,4570,1232,4577,0,,
res/rcll-2-robots/72/cope__eps_1000__disp_false.log,,;;;; Problem Unsolvable,15.29,13869,5750,13486,0,,
res/rcll-2-robots/72/cope__eps_1000__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,3.93,6951,2690,6952,120.696,0.598478,2.690
res/rcll-2-robots/72/cope__eps_1000__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,8.66,8115,3090,8116,120.696,1.58818,3.090
res/rcll-2-robots/72/cope__eps_1000__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,11.85,9685,3829,9686,125.595,2.53752,3.829
res/rcll-2-robots/72/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,1.29,1983,575,1938,0,,
res/rcll-2-robots/72/cope__eps_100__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,3.95,5273,2022,5274,0,,
res/rcll-2-robots/72/cope__eps_100__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,4.16,5273,2022,5274,0,,
res/rcll-2-robots/72/cope__eps_100__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,4.09,5273,2022,5274,0,,
res/rcll-2-robots/72/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.24,358,75,318,0,,
res/rcll-2-robots/72/cope__eps_10__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.23,358,75,318,0,,
res/rcll-2-robots/72/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,0.14,358,75,318,0,,
res/rcll-2-robots/72/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.26,358,75,318,0,,
res/rcll-2-robots/72/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,1.37,3701,1148,3627,0,,
res/rcll-2-robots/72/cope__eps_200__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,5.09,6074,2391,6075,0,,
res/rcll-2-robots/72/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,40,,
res/rcll-2-robots/72/cope__eps_200__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,3.74,4647,1744,4647,134.059,0.408856,8.720
res/rcll-2-robots/72/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,0.16,541,131,501,0,,
res/rcll-2-robots/72/cope__eps_20__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,1.50,2316,815,2325,230.121,0.013874,40.750
res/rcll-2-robots/72/cope__eps_20__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,1.68,2316,815,2325,230.121,0.020879,40.750
res/rcll-2-robots/72/cope__eps_20__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,1.07,2422,893,2433,117.102,0.015977,44.650
res/rcll-2-robots/72/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,2.25,5501,1735,5366,0,,
res/rcll-2-robots/72/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,17,,
res/rcll-2-robots/72/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,30,,
res/rcll-2-robots/72/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,18,,
res/rcll-2-robots/72/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,10.86,11355,2827,11259,0,,
res/rcll-2-robots/72/cope__eps_500__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,7.03,7331,2774,7331,126.444,1.04213,5.548
res/rcll-2-robots/72/cope__eps_500__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,5.69,6141,2215,6142,112.454,0.7571,4.430
res/rcll-2-robots/72/cope__eps_500__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-2-robots/72/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,0.62,1091,297,1050,0,,
res/rcll-2-robots/72/cope__eps_50__disp_true__dispThreshold_0.025.log,,,,,,,16,,
res/rcll-2-robots/72/cope__eps_50__disp_true__dispThreshold_0.1.log,,,,,,,16,,
res/rcll-2-robots/72/cope__eps_50__disp_true__dispThreshold_0.25.log,,,,,,,16,,
res/rcll-2-robots/73/cope__eps_1000__disp_false.log,,;;;; Problem Unsolvable,182.93,48864,15040,48782,0,,
res/rcll-2-robots/73/cope__eps_1000__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,23.40,16896,5350,16896,148.026,4.27802,5.350
res/rcll-2-robots/73/cope__eps_1000__disp_true__dispThreshold_0.1.log,,,,,,,28,,
res/rcll-2-robots/73/cope__eps_1000__disp_true__dispThreshold_0.25.log,,,,,,,28,,
res/rcll-2-robots/73/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,5.44,6378,1519,6338,0,,
res/rcll-2-robots/73/cope__eps_100__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-2-robots/73/cope__eps_100__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-2-robots/73/cope__eps_100__disp_true__dispThreshold_0.25.log,,,,,,,36,,
res/rcll-2-robots/73/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.75,1072,169,1032,0,,
res/rcll-2-robots/73/cope__eps_10__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,1.52,1926,415,1927,0,,
res/rcll-2-robots/73/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,1.81,2066,411,2067,0,,
res/rcll-2-robots/73/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,1.83,2066,411,2067,0,,
res/rcll-2-robots/73/cope__eps_200__disp_false.log,;;;; Solution Found,,3.10,6091,1623,6093,141.973,0.482186,8.115
res/rcll-2-robots/73/cope__eps_200__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,7.92,7535,2135,7542,0,,
res/rcll-2-robots/73/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,28,,
res/rcll-2-robots/73/cope__eps_200__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,10.13,8765,2326,8766,0,,
res/rcll-2-robots/73/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,1.12,1598,319,1551,0,,
res/rcll-2-robots/73/cope__eps_20__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.97,1227,262,1228,0,,
res/rcll-2-robots/73/cope__eps_20__disp_true__dispThreshold_0.1.log,,,,,,,24,,
res/rcll-2-robots/73/cope__eps_20__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,5.04,5495,1297,5496,0,,
res/rcll-2-robots/73/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,28.89,19165,4541,19076,0,,
res/rcll-2-robots/73/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,28,,
res/rcll-2-robots/73/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,32,,
res/rcll-2-robots/73/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,30,,
res/rcll-2-robots/73/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,78.93,32816,7851,32112,0,,
res/rcll-2-robots/73/cope__eps_500__disp_true__dispThreshold_0.025.log,,,,,,,36,,
res/rcll-2-robots/73/cope__eps_500__disp_true__dispThreshold_0.1.log,,,,,,,26,,
res/rcll-2-robots/73/cope__eps_500__disp_true__dispThreshold_0.25.log,,,,,,,34,,
res/rcll-2-robots/73/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,2.14,3146,769,3107,0,,
res/rcll-2-robots/73/cope__eps_50__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,5.11,5038,929,5039,0,,
res/rcll-2-robots/73/cope__eps_50__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,11.71,10400,3034,10417,0,,
res/rcll-2-robots/73/cope__eps_50__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,5.05,8794,2520,8811,0,,
res/rcll-2-robots/74/cope__eps_1000__disp_false.log,;;;; Solution Found,,46.67,20826,5290,20827,129.939,17.0453,5.290
res/rcll-2-robots/74/cope__eps_1000__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,12.83,9987,3002,9987,103.64,2.99702,3.002
res/rcll-2-robots/74/cope__eps_1000__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,10.71,9987,3002,9987,103.64,2.61986,3.002
res/rcll-2-robots/74/cope__eps_1000__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,68.56,27214,7615,27215,148.526,16.8788,7.615
res/rcll-2-robots/74/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,6.69,7242,1519,7209,0,,
res/rcll-2-robots/74/cope__eps_100__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,8.38,7500,1590,7501,0,,
res/rcll-2-robots/74/cope__eps_100__disp_true__dispThreshold_0.1.log,,,,,,,56,,
res/rcll-2-robots/74/cope__eps_100__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,13.48,10208,1881,10209,0,,
res/rcll-2-robots/74/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.75,959,169,919,0,,
res/rcll-2-robots/74/cope__eps_10__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,2.16,2148,456,2149,0,,
res/rcll-2-robots/74/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,2.60,2500,532,2501,0,,
res/rcll-2-robots/74/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,2.21,2500,532,2501,0,,
res/rcll-2-robots/74/cope__eps_200__disp_false.log,;;;; Solution Found,,8.34,6724,1342,6724,138.276,2.44607,6.710
res/rcll-2-robots/74/cope__eps_200__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-2-robots/74/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-2-robots/74/cope__eps_200__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-2-robots/74/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,0.79,1787,319,1746,0,,
res/rcll-2-robots/74/cope__eps_20__disp_true__dispThreshold_0.025.log,,,,,,,32,,
res/rcll-2-robots/74/cope__eps_20__disp_true__dispThreshold_0.1.log,,,,,,,29,,
res/rcll-2-robots/74/cope__eps_20__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,4.36,4859,979,4861,0,,
res/rcll-2-robots/74/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,53.44,26748,5199,25348,0,,
res/rcll-2-robots/74/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-2-robots/74/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-2-robots/74/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-2-robots/74/cope__eps_500__disp_false.log,,;;;; Problem Unsolvable,81.33,33418,7939,32537,0,,
